NME_CONVOCATORIA,ANO_CONVO,COD_DANE_REGION_OFERTA,DEPARTAMENTO_OFERTA,ID_MODALIDAD,MODALIDAD,FECHA_NAC_ASPIRANTE,GENERO_ASPIRANTE,COD_MUNICIPIO_NACIMIENTO_ASPIRANTE,MUNICIPIO_NAC_ASPIRANTE,COD_DPTO_NACIMIENTO_ASPIRANTE,DEP_NAC_ASP
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,16/01/1989,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,24/07/1979,Femenino,41396,LA PLATA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,05/01/1985 12:00:00 AM,Masculino,20060,BOSCONIA,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,04/11/1988 12:00:00 AM,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,27/11/1990,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,05/09/1982 12:00:00 AM,Masculino,47001,SANTA MARTA,47,MAGDALENA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,23/11/1990,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,23/10/1987,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,21/10/1985,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,26/09/1990,Masculino,20443,MANAURE BALCON DEL CESAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,02/06/1989 12:00:00 AM,Masculino,23417,LORICA,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,24/08/1982,Femenino,70508,OVEJAS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,15/10/1980,Masculino,68001,BUCARAMANGA,68,SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,05/01/1987 12:00:00 AM,Femenino,68001,BUCARAMANGA,68,SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,13/04/1987,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,26/12/1989,Femenino,17001,MANIZALES,17,CALDAS
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,07/09/1992 12:00:00 AM,Masculino,47555,PLATO,47,MAGDALENA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,21/08/2014,Femenino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,20/11/1981,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,15/09/1980,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,31/03/1989,Masculino,20013,AGUSTIN CODAZZI,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,14/10/1987,Masculino,20011,AGUACHICA,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,09/08/1990 12:00:00 AM,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,21/04/1985,Femenino,41001,NEIVA,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,21/05/1979,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,07/08/1989 12:00:00 AM,Masculino,23466,MONTELIBANO,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,22/11/1989,Masculino,20045,BECERRIL,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,04/03/1982 12:00:00 AM,Masculino,50001,VILLAVICENCIO,50,META
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,24/04/1970,Femenino,05266,ENVIGADO,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,25/10/1982,Femenino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,28/05/1984,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,07/11/1991 12:00:00 AM,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,02/07/1988 12:00:00 AM,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,09/08/1980 12:00:00 AM,Masculino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,03/12/1986 12:00:00 AM,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,01/04/1987 12:00:00 AM,Femenino,68001,BUCARAMANGA,68,SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,20/06/1990,Masculino,20011,AGUACHICA,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,12/01/1966 12:00:00 AM,Femenino,44078,BARRANCAS,44,LA GUAJIRA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,26/11/1976,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,14/11/1978,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,05/11/1979 12:00:00 AM,Masculino,20400,LA JAGUA DE IBIRICO,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,19/12/1986,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,13/01/1977,Femenino,05001,MEDELLIN,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,05/07/1984 12:00:00 AM,Masculino,20250,EL PASO,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,07/08/1982 12:00:00 AM,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,28/06/1977,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,28/04/1992,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,08/08/1980 12:00:00 AM,Femenino,20614,RIO DE ORO,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,22/07/1982,Masculino,20750,SAN DIEGO,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,19/08/1983,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,20/05/1988,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,10/09/1985 12:00:00 AM,Femenino,20228,CURUMANI,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,18/10/1989,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,14/11/1989,Femenino,44279,FONSECA,44,LA GUAJIRA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,12/12/1980 12:00:00 AM,Femenino,20032,ASTREA,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,26/04/1983,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,17/01/1987,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,22/12/1980,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,24/08/1988,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,09/07/1983 12:00:00 AM,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,13/11/1978,Femenino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,10/11/1990 12:00:00 AM,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,17/01/1982,Femenino,20013,AGUSTIN CODAZZI,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,07/06/1983 12:00:00 AM,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,30/03/1992,Masculino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,11/10/1989 12:00:00 AM,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,05/04/1990 12:00:00 AM,Femenino,20011,AGUACHICA,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,14/07/1988,Femenino,44650,SAN JUAN DEL CESAR,44,LA GUAJIRA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,09/11/1983 12:00:00 AM,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,05/11/1985 12:00:00 AM,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,06/09/1982 12:00:00 AM,Masculino,20178,CHIRIGUANA,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,27/04/1981,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,24/06/1985,Masculino,20614,RIO DE ORO,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,29/06/1990,Femenino,05313,GRANADA,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,29/03/1980,Femenino,44855,URUMITA,44,LA GUAJIRA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,06/08/1976 12:00:00 AM,Femenino,44874,VILLANUEVA,44,LA GUAJIRA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,27/11/1984,Femenino,73001,IBAGUE,73,TOLIMA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,04/03/1983 12:00:00 AM,Masculino,20178,CHIRIGUANA,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,13/08/1986,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,27/11/1983,Femenino,20001,VALLEDUPAR,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,03/02/1985 12:00:00 AM,Masculino,68001,BUCARAMANGA,68,SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,06/08/1985 12:00:00 AM,Masculino,68276,FLORIDABLANCA,68,SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Cesar 2014. ,2014,20,CESAR,4,Maestria Nacional,10/03/1981 12:00:00 AM,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,07/12/1987 12:00:00 AM,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,15/12/1982,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,28/05/1982,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,10/10/1976 12:00:00 AM,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,07/09/1973 12:00:00 AM,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,30/04/1986,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,04/03/1983 12:00:00 AM,Masculino,08078,BARANOA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,18/11/1985,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,23/10/1979,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,27/09/1977,Femenino,08638,SABANALARGA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,29/12/1976,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,21/06/1977,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,23/09/1970,Masculino,20295,GAMARRA,20,CESAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,13/08/1972,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,23/09/1970,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,30/01/1974,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,20/04/1977,Masculino,54001,CUCUTA,54,NORTE DE SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,01/10/1976 12:00:00 AM,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,06/01/1982 12:00:00 AM,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,22/08/1977,Masculino,13244,EL CARMEN DE BOLIVAR,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,11/04/1982 12:00:00 AM,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,27/09/1982,Masculino,85300,SABANALARGA,85,CASANARE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,17/02/1959,Femenino,68001,BUCARAMANGA,68,SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,05/09/1976 12:00:00 AM,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,26/04/1975,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento del Atlantico 2014,2014,8,ATLANTICO,1,Doctorados Nacionales,13/11/1974,Femenino,08001,BARRANQUILLA,8,ATLANTICO
